,village,timestamp,crop_type,total_yield,pesticides_tonnes,rainfall_mm,temperature_C,humidity_%,wind_speed_kmph,solar_radiation_Wm2,frost_days,soil_ph,soil_moisture_%,soil_nitrogen_ppm,soil_phosphorus_ppm,soil_potassium_ppm,organic_matter_%,fertilizer_kg_per_hectare,irrigation_mm,pesticide_use_liters,NDVI,EVI,SAVI,canopy_temp_C,previous_yield_tonnes,yield_variability_%,market_price_usd_per_tonne,demand_forecast_tonnes,altitude_m,slope_%,proximity_to_water_km,drought_frequency,heatwave_days,CO2_concentration_ppm,local_market_demand_tonnes,export_market_demand_tonnes,local_market_price_Maloti_per_tonne,export_market_price_Maloti_per_tonne,storage_cost_Maloti_per_month,transport_cost_Maloti_per_km,profit_margin_%,supply_vs_demand_ratio
32,Mokhotlong,2022-09-30,wheat,2.291813322548175,3.5280567537464864,71.23488836256978,16.633055192019498,69.90763741819077,16.919578192302566,532.4863866505805,4,7.021020864728939,26.492613695887563,59.592859378386066,25.362153899392425,234.06864803627093,4.783189411498739,107.58340790088803,40.60543843943545,2.1482187792021534,0.30707140422633517,0.7324068662603804,0.5765016449729894,35.697975073857855,2.590231675725434,14.045327501935649,569.8182766485754,1276.051520699165,1512.7811878663374,8.01319940778256,6.092081012741976,2,3,415.532329501445,1040.5350805935589,741.5862971131716,4614.584350313369,4431.316924636456,224.00999756625424,24.49387950361252,8.143898905138117,0.6545539897848294
33,Semonkong,2022-10-31,wheat,5.839280736155964,3.856042609641587,90.65752570202534,34.45629056239502,60.71806864720572,5.432160903453871,489.1715760428223,1,6.8153587446076465,27.464597225227198,53.136179982454266,24.089134027996487,231.71099464822936,3.2442260766860316,143.91961096689795,59.87108055023264,2.142131198805781,0.7837773966323838,0.407816411264414,0.49839260151231757,30.052398214879183,1.1366384375852525,11.282020190205788,301.49731391538387,1982.5609397971907,1391.867725895856,10.08534778886753,6.511827283585018,0,0,406.88042090823484,1963.0070303067098,723.2818172187735,5768.631376786676,5970.161082646929,280.1705741128603,11.373426601830317,23.134053556238733,1.2223441884987851
34,Thaba-Tseka,2022-11-30,wheat,2.7236501957613957,3.5795524873090665,57.44012972825034,23.009204868501918,74.37931665240893,9.159803742443053,462.73748754062603,4,7.382790264648715,21.108962555621588,32.57122851290121,33.273330473674335,117.42439046414825,1.2699121361939292,88.82722056686413,80.98509901750069,1.1832210180465912,0.591585432670858,0.4127290020349401,0.6700240620246716,24.46927063745082,2.4532552247057042,13.615841382412361,262.5766951757381,1133.052760915619,1751.5113290136246,7.956665859660587,2.4737182121807084,2,7,405.0847869127062,2817.967449228074,920.753369063299,5658.12177986586,6086.711624856036,145.10583687504504,29.167398895094678,5.573391456450564,1.344680453146891
35,Qacha's Nek,2022-12-31,wheat,9.357553850000574,2.8450279058032786,197.2812314558676,30.33946734759427,83.69314178757978,17.494425398631343,350.1636701704796,4,6.990232485739971,25.494019385969363,33.13085933171027,39.2454841270792,125.26690785990894,3.317326380668265,132.51023483051068,78.43535465485586,1.55461888586286,0.2180633295231126,0.26596362056253475,0.4681871955964193,20.51138720816151,4.963622968074525,10.291512209102077,349.66706401696524,3801.6825560780794,1654.1052814162028,1.8411374012639485,1.7100666435484244,1,8,400.8282467524111,1644.1782038260058,1203.7269382476456,4649.60122616236,7336.136707129555,417.59565735612426,23.273536574269755,22.823166377502584,0.6707877700831947
36,Ha Lejone,2023-01-31,wheat,3.0775211243984835,3.9708811612153294,50.647158457344204,32.21815314652605,72.54622833989873,11.51210547683904,513.1597501755267,1,6.485443215078484,17.80931401723648,77.0261544787488,18.679826019578055,210.0594111631874,4.670789897893567,54.610114031648564,77.5289407334507,2.122456964972388,0.428432269241628,0.35546060140140645,0.5999819166169454,28.738124623343158,3.6318974717567585,10.425687014460948,327.7146377467184,3192.426643366986,1393.5749336484323,7.837501302846592,6.7585754948469035,2,0,407.81132280703883,1533.007655128732,412.07409736548277,4364.223552434461,7295.592470074436,476.98797263672986,11.341764854798102,20.259702312497588,1.0217751318690733
37,Ha Lejone,2023-02-28,wheat,6.80231229768683,1.2762878362344918,51.20828623663144,33.7584933825799,63.78960730875536,13.833359673248035,769.9385466550889,3,6.223836802675777,23.436904783372288,75.62683754892473,33.07891414162786,151.50689917608204,4.887077408513628,57.18646158222661,25.436149600965628,0.9202269416544628,0.5728334741602872,0.40863236396835645,0.22005127379193037,28.337278719777252,1.886154433369644,16.29147717188415,335.4244321949118,2017.9435052692675,1715.5138969270713,6.2010452796376105,9.01829153288068,1,2,380.9183258415201,2319.9378328983603,1024.5472994699232,4219.227709214129,7638.847588084911,353.74881838313513,26.30802003039939,18.386019030064162,1.4797948182368739
38,Mokhotlong,2023-03-31,wheat,7.07525866594192,3.2973228944245783,70.37919183336757,25.082352332320788,67.94873718239373,14.868706105787744,403.7520733102513,1,6.789961973775828,11.542956853873058,21.451568024391342,35.01584437841926,239.85165298772228,2.439913296742127,149.58839701653307,77.36853794783363,1.8458259821933864,0.6847484453008201,0.35972720914929157,0.35848260197173465,33.193173468313645,4.412695808258318,7.683371784326585,246.90757361215012,3358.5209556179984,1366.3586468084295,8.347991858976659,4.9530130901248075,1,6,397.7759626730296,822.6576820553396,1224.7701690148433,5886.904916666427,4035.4017195846554,446.56009405197426,17.34337528741846,16.638104006499564,0.6803033710460451
39,Thaba-Tseka,2023-04-30,wheat,2.4946367788272594,2.232170828725201,124.32874283713724,20.43492388935424,44.256180983376254,13.868334280813368,617.8445010323358,0,6.265975371192077,14.74162130557901,69.14886890762779,30.022044179777804,113.66368301089074,3.609427926627675,116.34662420849067,87.98835462988822,0.9064133694353265,0.5036603443574679,0.7767050084945013,0.518221694786299,31.877368627290817,1.9867418226141633,5.329189517692541,304.67002328094543,1929.5990697001648,1375.0243887414347,4.188015117740973,2.3887689834590815,2,2,398.0897021172268,2032.4897825044475,1219.2683684262865,3596.495519846814,5296.511609453394,276.16393397593185,29.271616056460743,22.95931471165827,0.9096547990994187
40,Mokhotlong,2023-05-31,wheat,2.9738523945560216,2.1292707199074092,78.80689298543822,29.210276487272846,77.88336176633014,8.493207375983426,338.87160004741304,3,6.756922646888432,12.361175873262095,51.43451785788707,23.61016858870321,277.65554126694457,1.3810747485174835,83.64591119679491,41.773912001800724,1.052907815628111,0.49722531460573854,0.7117679499690546,0.2834908639730597,28.245227704288236,2.523425845678859,7.570901378347282,412.4704670789313,3422.1007974619365,1417.0277662537578,8.763645544670387,9.04303303335707,1,4,387.47916771072966,2954.234605339446,1182.2682833908498,4970.601329159055,5139.106007799219,316.56707147348334,34.59147490747149,18.876743298038065,0.9770859476639541
41,Semonkong,2023-06-30,wheat,6.932967110126619,4.744182686303933,119.01179507022317,24.77353491901419,74.58708181655521,17.82999523489991,509.08414923975266,1,6.329768539273311,16.616333314179172,53.146715388036164,35.40815157090041,197.00115568607157,1.1455860687597292,109.40656117799462,90.14598920845133,1.1246103114365986,0.8323855293759146,0.6648787267029688,0.1257321698557581,22.02787009254925,3.4982343899410044,7.364741511807087,413.4756499940142,2351.6747995461064,1525.495768930341,7.754063008456525,0.5471010990031062,1,8,419.85732153927046,1019.5555630837939,1155.6355871339574,3616.874815793609,7645.133855839724,458.91057058851794,41.94339473502083,21.378991985814768,1.3044362470734798
42,Mokhotlong,2023-07-31,wheat,8.539845012974379,0.6910408052143617,184.69390539948552,25.213784254514287,47.79419739606286,7.453242969121497,752.7716184855105,3,7.026911969256859,26.729599553866606,78.45918800741738,15.248996460944767,215.94825701795236,3.808416099257311,131.85135062618116,81.1235711711285,2.2690852819403355,0.627451005069618,0.24721158403056487,0.29125895744768104,21.625122174050126,2.1917631237435904,6.409336601488453,340.6434287596459,4824.094156283129,1389.9121652308957,4.958527542462076,4.511772704254153,0,2,405.1545823727641,820.7886554914829,418.22418674357766,3942.8190765413283,7157.598124107351,264.2591629416774,44.16188041010522,8.312537073962451,0.9776223050744105
43,Semonkong,2023-08-31,wheat,4.361836670873484,4.7778948909581365,171.87717747629227,26.33468797996908,51.37869251052417,11.900577504662326,520.1158104648609,2,6.325054420591529,14.217027914231018,29.12065741347932,14.042817922450492,257.8252491023263,3.718882519174676,124.9134709266204,71.947923436112,1.007336410387958,0.5019187319432474,0.321473725889281,0.46456573833453063,26.793617906721906,4.683704558663775,18.40251350238935,203.82898883755516,4988.204185601226,1670.4896692130988,8.539010890194,1.8808071847389627,2,8,416.82262014750904,1448.058697387178,974.5787911345915,3638.410462511186,6517.618846657815,362.28618297403216,48.12009844443683,19.362128857068278,1.1701002879523545
44,Qacha's Nek,2023-09-30,wheat,3.993950488285803,3.291914769370847,112.04797711371388,17.002828792925133,71.0388213782242,19.92430426223696,608.1333066261935,1,6.560149793128372,10.824663593696693,68.85822834737792,13.942614205536517,132.779511439738,4.378950233547969,132.6086351588026,63.62594508448652,0.9406048861954674,0.5901360012234664,0.40326147302808435,0.6850654815922197,27.38286318617543,2.6155476429092506,18.488578003608048,360.4077320368291,1417.7691106890386,1742.134755895731,14.184024183209514,0.8163981279356309,0,6,393.09477215258454,1642.4398289993999,1163.189651706342,4252.6990941980475,6379.591823195424,256.42860992816856,32.08311922807932,27.1529236471896,0.7114543823886192
45,Ha Lejone,2023-10-31,wheat,7.975407077290549,4.417733352889744,66.92899063248353,34.701678591460094,82.72746537462051,16.958884139388083,772.2739861771304,2,5.664152246685982,26.29281549587321,43.5619154075249,31.532663946396504,150.13235449341255,4.058396834966681,82.69646193893709,42.33954490516482,2.258188100899912,0.7039761254209025,0.6516092885932472,0.46696665174961494,22.107579318071423,1.7788330238560919,22.325461470397883,443.4516657801553,1243.6688557733082,1671.8128059165583,0.5869764614464074,5.202307323930561,1,5,413.64534601854854,1211.8577688464316,1306.7529531588636,3217.488842668269,7999.270619750856,403.3363373334098,23.013732711363822,24.374549771661286,1.4330271010135736
46,Semonkong,2023-11-30,wheat,8.398740280281597,2.247657124204721,106.94740833500161,34.02452478037256,43.95111359050148,19.274609582176527,715.6860748139404,3,7.120108528788434,14.85854578345139,68.49001975809327,20.10472911793812,109.01474959187982,1.3505370815943416,59.91387046890585,22.530674635937178,0.755455367363733,0.38862521158162355,0.5031973183486094,0.358648903499872,23.4981062079284,2.728393495777321,12.866961229398937,497.6651891062035,1152.1294834122289,1262.6360554755504,7.285286042850215,5.331960626517072,1,8,390.3389566007403,1067.3872234299497,842.6004600485905,2121.005262435914,4648.160547549254,382.12817371533026,27.8408238756221,15.640303728293986,0.6080408135216464
47,Semonkong,2023-12-31,wheat,8.44386741928383,4.168504341372294,97.31451970091533,22.665848978432003,49.40152756249944,17.50274277059679,409.94960157688433,4,6.482687657834722,17.95805203107661,47.38942420786841,18.848653938114218,261.1254694337041,1.534496715027195,87.08793907685973,55.02218377192095,0.6598928122250503,0.6649073993001068,0.6189885872602046,0.3978408538841056,30.95969763950993,1.9024138604765004,19.125622154621105,576.267971380849,4202.1844980349415,1519.19602001486,2.433529692424899,4.161691676742171,1,1,411.0242198817538,1256.2402293754549,269.6364989924447,3799.8133997234245,5813.331327548236,177.4014983386749,18.54034850705542,7.5427919931993115,1.264184516599463
48,Qacha's Nek,2024-01-31,wheat,2.105098626398755,2.524560856381372,109.89560977205014,25.108888102245714,42.54644851224283,14.591529646600755,760.100645976429,3,6.919713485621489,17.558928436927065,57.73469969615413,24.29178405435971,283.0373163570773,3.8042921478912306,84.03278364424463,45.510545716941515,0.5927360553734435,0.4215300884154328,0.28065034060347377,0.20647921823170884,36.62456952352666,3.304072846958496,24.577740258336526,296.3946776027524,3059.1642076191843,1635.1370625074608,1.8873520353466988,5.781438791595336,0,1,419.5191880913817,701.9438656652469,1049.0813558741604,2555.765100293723,6064.367843758238,154.4900100888148,21.9858183189103,21.936327076599447,1.4893582552539426
49,Semonkong,2024-02-29,wheat,4.881131393362388,4.520062441075347,171.98665443497143,33.83948417825211,70.65145303991942,7.77141896315881,430.26794488021835,4,6.577534677549516,19.227373148921146,53.72684724642941,15.469856564830188,186.72004034614847,1.6801514896796506,90.84928771950482,23.51660913019117,1.2284067404681838,0.7065697044808699,0.4407628643738848,0.4799903558116655,28.260686431035158,1.0180230790153737,11.451861828783677,363.0757311910355,4147.129983625188,1538.670852405656,8.776138391412724,3.184060411696162,2,4,408.9905906329189,1423.151493049102,398.7877970934045,2353.242665454653,5551.443016173487,163.72041198441792,25.744560007284804,16.29401723617856,0.9605636942477789
50,Semonkong,2024-03-31,wheat,3.688650484822194,1.95680875645125,120.65045669507879,19.050602030573856,60.01339479731348,19.1012954641333,458.80159562687015,0,6.686685479322055,11.037501346668732,40.00399314454391,35.47193644698244,203.36009614804587,2.0632603968837793,69.3006266240925,87.57015300660193,1.4650901338160793,0.63656355106901,0.6927697676679652,0.15497526433251066,39.243160858870084,3.3471577502120917,20.995383606940905,479.75696223715937,2969.6466536991848,1345.2005782707593,6.109823136334006,2.1186123808648403,1,5,393.2539944382977,813.7631074855385,222.89494513540296,5362.190197169844,4182.599510277083,373.6972448640173,44.46327878811082,5.941356904376206,0.8491671464906293
51,Semonkong,2024-04-30,wheat,6.7976386169654415,3.350541855894172,135.7674738061159,25.1380986905356,75.7538696128895,12.096719291830572,773.3009179406146,3,6.302793144379026,14.41320822806167,73.71661110928986,33.689685117452434,141.1552466537646,4.081290030494545,117.3145917151278,22.29508074712653,1.428653661825283,0.5546987496582407,0.6388491517751638,0.6371238275470795,34.91252911784508,4.862711960514775,10.01754725056895,294.2074205562536,2336.984124729587,1611.3368279611689,12.097480610034344,4.485226141184254,2,6,393.2758297430551,2972.7262337743714,797.615704084373,4050.7221560307917,4511.688265440052,240.79177769054897,26.31350759684824,25.523445292933705,0.6812223432540401
52,Qacha's Nek,2024-05-31,wheat,6.379893629571375,3.3713045542631415,113.45113879215009,25.14371103603562,89.05461198576921,9.649612706929446,518.0384057080098,1,5.7705894968591815,14.737637482355733,59.14095330630389,16.87531747499264,154.83911905017226,2.6937695503769956,105.34907873510872,89.33600315178552,2.3486628523665365,0.8412117552484955,0.7375417817585157,0.5650097625993983,20.876854622943238,2.2192655139744235,10.994078149458176,326.4179104916641,2869.9491131885916,1426.2707555001382,9.440359828146422,0.8723277798101038,0,5,395.5657889225133,730.706779391312,893.2673030064676,2525.238209150598,4231.34183869994,379.4746290772162,15.323279473297827,14.249380803338042,0.9326776134364999
53,Mokhotlong,2024-06-30,wheat,7.599642877691666,0.5880112550190042,131.81633067075666,23.54763515152783,51.27229992225043,6.088344121328804,724.384960503207,2,5.61916144867034,16.36297884071743,20.661103651433564,24.936424789258524,137.198681421448,2.6751655098496623,104.039785449104,89.82458910543644,1.5992852044232924,0.8258944347598256,0.49972945697759336,0.10290054137544669,36.33167910704988,2.59519563738199,7.309267935297694,268.96461500425664,4102.16948665478,1651.8053222445028,4.855278260201599,4.170547725196508,2,3,384.64940917292523,2534.5630774627625,550.5779785195527,3212.026995159629,4324.211207749153,118.86276974142231,43.14234132411166,11.357142497247615,0.5816080257438928
54,Qacha's Nek,2024-07-31,wheat,6.296928447491208,4.856154701405232,148.29203419995216,28.865729129133577,51.6363350772596,7.5879561247912655,622.1836353566117,1,5.604950509827713,15.482100161987471,31.939439016559817,39.44474872004443,210.63054254772356,3.864691969291071,107.6422970804359,21.715868612009164,2.3167553917297186,0.4542901565184339,0.21895248720612318,0.6275188117427379,39.037752023865885,3.146239416196057,11.385111843788746,283.53874422490725,4985.946193875732,1528.91478741922,14.729160428639268,1.0755730296667279,1,5,405.6840245735308,2827.064309429594,1485.8433507093857,3786.1169615843937,4641.535704791124,451.5190406896284,33.79270240026328,15.488728685079835,0.5968931722138665
55,Semonkong,2024-08-31,wheat,8.666815087927247,4.219308504217171,167.44667613928436,34.579896098329016,41.8195572935381,11.352940245820108,454.88832921160673,1,7.0234426250312225,21.663240734563328,41.31931510720421,17.580041398299986,256.18204611609605,4.373841386891099,120.84068179441608,71.59061433167075,1.6350548497972335,0.4374544815503863,0.5427290873626366,0.6840915059252995,38.94848459019695,1.012046568358178,24.4315003940737,347.93924280131176,1253.6098547291417,1423.8384200698981,4.37468366600599,3.5664205659939885,0,3,380.97724907273835,2397.6164736753008,914.2282441894046,3552.5662558333024,7274.007001303122,132.36009171344153,31.269065962246113,12.682672009965655,1.2727020253723575
56,Thaba-Tseka,2020-01-31,maize,6.895150900791919,0.7093829063713308,98.06151642766137,22.322716137225562,81.42371865405875,14.290775928244173,540.7578336678384,0,6.92033899188206,21.777592572091358,23.525915526700658,27.40053149325396,189.18631134563196,1.7209388034772637,119.16506823499091,97.47217879058104,1.8190094437957243,0.8432529702487987,0.7079150304487158,0.37088906428233204,36.53796758854496,2.367648406448131,21.79834004905955,276.5338370482313,4316.301202626124,1380.627452907742,11.356927032363513,5.245589911063096,1,1,406.1940035117839,1322.9988334952236,1256.4582895240883,5940.819945666495,5148.660512863504,128.07477295227022,25.089924689373987,14.08460944893737,1.135631043583202
57,Semonkong,2020-02-29,maize,7.25965547182965,4.637646940094366,163.01621807497054,19.948578697537087,73.006503470116,15.410950150362208,452.7506882303008,4,7.309549680037618,18.034171497710677,58.192020458216284,32.80248028945547,215.46903535104587,4.489156980123903,106.37111519261232,48.63818689121648,1.1338056322301184,0.7913439128941029,0.23030386374587605,0.3580952249172713,34.220717097206105,1.6882351828366993,16.48732005483499,579.6680656048527,4747.186976306011,1733.588539364056,4.292919116516411,7.1615013266752765,0,6,419.166429858691,1362.8163710503786,1194.0462099019417,4831.336516968726,7104.651114881101,165.1176960567838,38.00846706328207,25.239708205293134,1.3132312771853907
58,Ha Lejone,2020-03-31,maize,7.224336057034814,3.228524932999031,167.21638510524812,30.053049820484915,77.88736720531801,7.242877575808853,485.8925824164621,2,6.006193153715884,29.677667532914942,31.994817315667262,28.431752772137965,251.71345643775754,4.034034744256518,145.6430222851146,46.589267135862016,1.361798496949526,0.3041671903308696,0.5789520498558769,0.14445752141089002,22.237924800890593,1.9979025042899665,14.277925989752587,352.77573605813336,1526.2010786472106,1225.3708799232113,12.552218365109649,0.5979973989262963,2,8,405.8166791644594,1704.1070745296045,660.08424245449,2171.6251032028604,4476.256081913167,390.61862840586974,43.77730726580126,20.385800866259963,0.7570380434061759
59,Semonkong,2020-04-30,maize,4.5312002318463955,0.7639021312212197,75.8660578328861,30.29752887324678,64.7611319753143,7.9292824900018,331.97857076528607,2,6.058157105329041,12.880764618515927,53.69833832993365,27.406593794712936,283.6497501946395,1.6115940015747623,89.98444900556548,72.78564682803031,1.762958929545338,0.33076114029423664,0.549339071317356,0.19946520295675568,22.08913416666285,2.271511798972368,24.506024486584867,588.9323840181596,4807.51255984712,1570.9275766941414,7.48738516386411,6.8034458511007605,2,7,412.22541103859726,1770.3842784159372,307.99190266365474,2056.7535132695816,5807.468879528102,221.23776312854199,28.534965335949643,25.71525671382223,1.4630853185159554
60,Semonkong,2020-05-31,maize,9.362523581662456,4.334426283715654,161.00813080892425,31.75963606210537,54.83067015874539,7.605805029044915,513.6000474715083,0,5.8889982771043705,18.70017535014256,32.452254063005725,34.93527880376247,135.47455801323906,4.82347801684722,82.40518206997072,72.76039644766028,1.6376942063039976,0.8849207467559248,0.30036081889244354,0.6079942523641049,22.62867312912372,1.4947873296692848,19.037393086733882,561.919371422023,3000.3900011800424,1270.3722069316473,2.0802393869864595,6.065733379159331,1,8,404.49419822646774,2935.6480408325788,1455.5870346649333,3877.9993671723123,6753.128478016552,218.42207130490408,37.7247638612198,5.982548891311438,1.2923985534048317
61,Ha Lejone,2020-06-30,maize,6.93268536463913,3.645977561909312,191.95549228456926,28.560392709064516,44.50612022501867,19.837417822440475,495.8237022956939,2,7.404172260008249,29.905690624667706,56.761682756610426,21.231894423955776,293.59739023124695,4.5981520025710605,55.5750194905654,55.260066557474666,0.8091600610622065,0.24814541194251133,0.5219993411832857,0.3622278016681184,25.502810611139314,1.438847082152395,7.229262778915421,583.7183493880889,1292.5267779984026,1611.5149517356026,8.974639087391493,3.929615511366509,0,2,381.4450858128887,2658.280581695424,1317.0269399702293,5407.906180904793,6689.429712477493,368.0445768891754,15.423014883554323,10.102319304553799,1.011048183567278
62,Ha Lejone,2020-07-31,maize,2.80964166039879,0.9449130800135742,113.23130127515412,21.51318051681063,46.385159804514785,11.242379004434891,683.5270734057556,0,6.187452139045895,12.29698010580872,34.16598042844076,17.38342358564536,127.83169892552364,1.433045918277184,84.26931417300307,89.32533397607065,0.9919338041400276,0.5667884431751029,0.7083132367985354,0.5840799967941417,34.434107491473036,2.266962586656303,24.28879243540606,375.6138552168219,2746.2955509246585,1413.7585378123124,12.210557366028969,3.062393649617238,1,6,396.2677950201575,1693.1424761890278,1364.6072438269364,2114.9287610256647,7116.774940101989,169.21297296026762,47.471734374128985,21.927487360633688,0.762516411872363
63,Mokhotlong,2020-08-31,maize,3.077434805139358,3.186255514642164,57.800296406243376,19.525079794740464,59.0568381118437,18.83621375091345,708.1054396073637,0,5.788074299174152,15.24945967788788,66.77967414869212,37.048298456234974,276.53811657354174,2.9163090751057443,137.6138350566456,54.252926255153895,0.6768326612192295,0.3981855612172336,0.6688876908483681,0.6428389396335883,26.905782152420212,1.4265463692806981,19.580554256669643,371.9030493213145,2029.9963709921306,1387.2141172079464,9.016015532140452,0.833219026449349,0,7,406.8733955036198,1999.0992799941391,1023.684869508712,2331.227137041933,6674.91706973629,337.4736564591765,28.496029854286643,6.255888982874051,0.6269903772986374
64,Ha Lejone,2020-09-30,maize,8.469964955486347,4.396431161107697,168.80577745100567,29.390582964277975,75.7367685818327,7.180792716938599,576.5882933534012,4,6.444225923378093,18.41626989480381,63.73994287302892,35.84351917941861,186.5091616623136,1.498430320363069,83.51883158380986,56.030292418207694,2.0982020613770724,0.3756307001507183,0.6755282661791805,0.13086978150774498,29.7699806694988,2.110704084875801,14.203932737822347,439.34392478452355,4815.989736644124,1396.4470602555702,0.2930876629516438,4.068766426724357,0,1,401.66499961708706,2575.2860783353417,1074.0079090228019,3132.0416532861445,5737.515390406301,257.12431534531345,13.163429909244066,26.625337364970385,1.4048974346883467
65,Mokhotlong,2020-10-31,maize,6.341833684754985,4.426791475864748,179.85064655352664,16.423713983910634,47.353016151231344,9.136890273033618,664.047608623609,3,6.082369356410869,26.86346812814471,70.86865881445465,33.43737516205427,188.63699597843242,3.67083261576073,53.138390255054034,78.73993964939321,1.5371129482736035,0.40250273015186605,0.2512842564805143,0.684331163905635,33.33710423990222,3.6059419338190946,11.81760927141501,246.63981052457098,4183.518759702006,1234.7872215901166,5.324406259317845,0.8783530251174702,2,5,387.6629617547153,1673.417836389129,862.4381212551028,5645.554879080817,6526.715149398002,200.86947906022067,34.70991231542844,27.379755996655508,0.8272798765387687
66,Qacha's Nek,2020-11-30,maize,3.7557936211916507,3.3270725794914227,91.81276391900977,15.125592887016397,51.361662541748714,11.649910603614405,776.3316531937155,4,6.390991436595863,14.468775179968523,47.172520033738955,27.255271182708945,137.33911332322293,2.8871784707285184,104.67733228961933,28.352316876936232,1.734825542625564,0.5031987845228274,0.7147899760603478,0.6625452075288251,33.52448597371886,1.5729914663152185,19.179364001494054,503.8704065933618,4167.325514945533,1758.830184433687,8.242284068398998,5.345370321489753,2,4,408.1513405756954,1384.9247080517641,810.4599584555493,5545.133604567965,7067.018695791041,393.4687640276417,14.952734415585862,5.179791943691673,1.3689577165580817
67,Mokhotlong,2020-12-31,maize,4.456284498753677,3.532134612892728,152.53938714905235,24.341049142298033,85.75716094512183,11.742724931746817,579.1173774827397,1,5.75707241388415,20.28816028434919,73.47495223380619,12.89391353882289,243.12133788513273,1.872346992284204,52.805763910256644,91.2419741925732,1.1902120932751576,0.632068213772208,0.7839645104191204,0.14016969062887052,32.849376745655725,1.432263037133675,24.157463664405697,430.95708404850666,2636.425251443059,1704.5876405350248,0.653798921883737,3.051982517646438,0,0,407.98271090872163,827.7836697337183,463.3583365246786,3283.297230083292,4337.854004141884,410.7895943417401,10.041206964156508,27.700446356918516,1.4160228004080442
68,Ha Lejone,2021-01-31,maize,4.675185664133042,3.831992915969375,194.24325583957355,18.096397623891942,47.553587750302256,13.472822639579935,604.3319863587069,1,6.168355774417863,26.33445853067662,28.729438402383547,29.883927856283584,155.01046648355452,4.92168889226795,145.9346775173081,79.23778737391409,1.6640559184884842,0.6809903396730991,0.5944755115516451,0.6602382497269981,25.01332177857959,2.872145836762808,17.748083375530165,465.2230219901399,2405.940784156839,1241.6347172239264,6.942726952477829,6.907913401125266,2,6,394.08520517350087,522.6432613247493,366.8987369282961,5842.82577665976,7327.856804468844,270.69003353802356,31.215190564687113,13.170049334300733,0.5250423654593916
69,Semonkong,2021-02-28,maize,6.482886528770836,3.1862453667483797,136.7131937076643,17.484632206083855,63.217901554206556,7.815256936441021,455.94406283022005,4,7.263396497803913,24.20641280071939,43.49525161554756,10.335709005678158,169.86942678074996,3.3023378790304996,54.6005870358824,39.45786918286239,2.4973510287697995,0.42813472012399667,0.5592721132678724,0.10598499575785361,29.659844984118774,1.0959834196695946,15.871257645189909,418.0569807310429,1231.7188191769276,1534.8812144955302,9.197258469930677,9.32529701992825,1,7,407.22748333192806,1223.2908300974445,766.6600108885523,5460.721372631642,4698.214535136725,481.35967639992896,41.58063383193941,15.057419329530806,1.1827553033610256
70,Thaba-Tseka,2021-03-31,maize,4.321814605844999,4.995386601997195,109.93016539183506,18.052550280880432,81.57109979527792,17.674690265080322,542.8798250554903,1,7.396634517721564,20.06272624946297,62.20786137392962,19.425396398468102,210.3884204556687,3.4764906083127323,112.15924561905338,83.56132435091149,1.968419315695736,0.2249440387758319,0.5725910143629944,0.19209220466313293,28.143614774112194,2.8811664482901285,22.24418801837787,380.7272162144184,4848.148160560459,1646.6801873467912,4.065265699900347,3.3015906953336933,1,6,388.24938132001114,1573.0382347626005,463.12759611018294,4948.500606924097,5648.23031755525,357.86103512498346,25.782283815295454,23.39799105625248,1.455668228484456
71,Ha Lejone,2021-04-30,maize,8.814848101024653,0.9057234834295789,50.32656186592754,31.540573167431404,83.48556918052154,14.912460579034486,688.5852413552038,4,6.118337816042375,24.52413859477066,46.33711117744772,12.90270253434478,137.90460520260174,4.054937081230968,79.94357130228803,75.30756253646977,1.8271287574322,0.6990892461138087,0.49614044538977076,0.2610205800594082,22.066247183679142,1.0297897030573364,9.258718431060924,581.5316830519441,4002.2323631114896,1445.6672289686385,3.5997904202362947,4.025833861837055,0,9,412.82612016810947,581.2108438033163,906.1245394456721,3054.848750447789,6448.795683187396,454.05740581678646,47.02966202179241,8.397920930790555,0.9310823983051506
72,Thaba-Tseka,2021-05-31,maize,6.9841800918481844,1.4340087636233232,125.69353263545992,34.55695721469891,80.87923634915724,12.928062964434513,737.4166812743622,0,6.897799207364304,21.140943662787635,77.25972805744976,28.473701930492087,268.8234992539035,3.1043580621392457,137.46425187514708,76.34264802638495,1.2042052395119922,0.5132384651858319,0.6010603534937804,0.6507536882296516,23.69542800261782,2.2756397673918816,6.536367254749596,388.59695113635473,2662.6457317042577,1327.4756315327263,5.519534318039653,2.406380611159726,2,1,380.5424420199135,1427.5960354488743,811.4368698808557,5918.62469316203,6636.223310675656,441.6991294204865,15.453508866458424,20.27283076844094,0.6673669745053961
73,Mokhotlong,2021-06-30,maize,6.168467069144065,4.688167158272718,64.95234176797176,18.388593667757323,51.130088290875086,14.6713580158359,618.4796782640476,3,5.77867606090823,20.09852724243563,40.61160423593222,18.031839629915574,184.6636397273798,4.394498090725069,128.98212926387768,81.74603669101134,1.4211096447183535,0.7173998117396212,0.6975989686255595,0.5587704694560175,21.60337349089456,3.0757630223215626,9.427548576598802,501.3297173681406,4638.596896107732,1291.6409526422995,5.412136104307378,4.952265363797244,1,3,401.1218642275854,586.9381312277967,1450.7693397893172,3030.0268216647846,5094.167482590677,466.79385175261734,47.79298932958705,14.3361244660082,1.1289597668489466
